1196293758.0	6.3385
1196293818.0	5.25583333333
1196293878.0	5.48683333333
1196293938.0	5.2185
1196293998.0	4.3785
1196294058.0	6.26675
1196294118.0	4.34933333333
1196294178.0	4.40066666667
1196294238.0	4.35516666667
1196295498.0	3.49766666667
1196295558.0	3.57116666667
1196295618.0	3.34133333333
1196295678.0	3.2095
1196295738.0	3.437
1196295798.0	4.37266666667
1196295858.0	3.95383333333
1196295918.0	4.04016666667
1196295978.0	4.80433333333
1196296038.0	4.20933333333
1196296098.0	4.63516666667
1196296158.0	4.37966666667
1196296218.0	4.3225
1196296278.0	4.067
1196296338.0	3.8395
1196296398.0	3.8955
1196296458.0	3.556
1196296518.0	3.556
1196296578.0	3.7275
1196296638.0	3.60733333333
1196296698.0	3.95266666667
1196296758.0	3.8955
1196296818.0	3.89666666667
1196296878.0	3.8955
1196296938.0	3.89666666667
1196296998.0	3.89666666667
1196297058.0	4.12533333333
1196297118.0	3.8115
1196297178.0	3.69833333333
1196297238.0	3.95383333333
1196297298.0	3.8955
1196297358.0	3.92466666667
1196297418.0	3.93925
1196297478.0	3.8955
1196297538.0	3.8675
1196297598.0	3.35416666667
1196297658.0	3.35533333333
1196297718.0	3.09633333333
1196297778.0	2.954
1196297838.0	2.982
1196297898.0	2.898
1196297958.0	2.954
1196298018.0	2.82625
1196298078.0	2.82625
1196298138.0	2.58066666667
1196298198.0	2.41033333333
1196298258.0	2.2925
1196298318.0	2.12333333333
1196298378.0	2.46166666667
1196298438.0	2.611
1196298498.0	2.7825
1196298558.0	2.80933333333
1196298618.0	3.1535
1196298678.0	3.69833333333
1196298738.0	3.41133333333
1196298798.0	3.84183333333
1196298858.0	3.78466666667
1196298918.0	3.955
1196298978.0	3.871
1196300598.0	3.6855
1196300658.0	3.40083333333
1196300718.0	4.31433333333
1196300778.0	4.88833333333
1196300838.0	4.34
1196300898.0	4.242
1196300958.0	4.40183333333
1196301018.0	4.41
1196301078.0	4.52433333333
1196301138.0	4.57916666667
1196301198.0	4.6235
1196301258.0	4.5815
1196301318.0	4.96475
1196301378.0	5.1485
1196301438.0	5.1765
1196301498.0	5.1485
1196301558.0	5.1765
1196301618.0	5.04875
1196301678.0	5.0925
1196301738.0	5.12166666667
1196301798.0	5.23483333333
1196301858.0	5.4635
1196301918.0	5.00616666667
1196301978.0	5.0645
1196302038.0	5.34975
1196302098.0	5.635
1196302158.0	5.264
1196302218.0	5.67933333333
1196302278.0	5.292
1196302338.0	5.607
1196302398.0	5.4775
1196302458.0	5.49266666667
1196302518.0	5.43433333333
1196302578.0	4.97816666667
1196302638.0	5.292
1196302698.0	5.8625
1196302758.0	5.607
1196302818.0	5.4355
1196302878.0	6.07775
1196302938.0	5.33633333333
1196302998.0	5.4915
1196303058.0	5.37833333333
1196303118.0	5.46466666667
1196303178.0	5.95
1196303238.0	5.39175
1196303298.0	4.80783333333
1196303358.0	5.03066666667
1196303418.0	5.42966666667
1196303478.0	5.39816666667
1196303538.0	5.2885
1196303598.0	4.9735
1196303658.0	4.68416666667
1196303718.0	4.34466666667
1196303778.0	3.94216666667
1196303838.0	4.42866666667
1196303898.0	3.54433333333
1196303958.0	3.871
1196304018.0	4.12766666667
1196304198.0	3.44283333333
1196304258.0	4.12883333333
1196304318.0	3.2305
1196304378.0	3.84183333333
1196304438.0	3.65575
1196304498.0	3.843
1196304558.0	4.0425
1196304618.0	3.94275
1196304678.0	3.88733333333
1196304738.0	4.0425
1196304798.0	3.7275
1196304858.0	3.61316666667
1196304918.0	3.899
1196304978.0	3.92816666667
1196305038.0	4.7495
